"Work_Title","Page_Title","Page_Position","Page_URL","Subject","Text","Category","Category","Category"
"1925: Joseph Grinnell's field notes","S1 Page 4","6","http://localhost:3000/display/display_page?page_id=4256","Frank Stephens","Stephens","People"
"1925: Joseph Grinnell's field notes","S1 Page 4","6","http://localhost:3000/display/display_page?page_id=4256","Frank Stephens","Stephens","People"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","Joseph Grinnell","Grinnell","Author"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","1925","1925","Date"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","San Diego","San Diego","California"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","1925-03-03","March 3, 1925","Date"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","1910","1910","Date"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","Colorado River","Colorado River","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","Laurence Huey","Huey","People"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","Clinton G. Abbott","Clinton G. Abbott","People"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","San Diego Natural History Museum","Museum","California","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","University Club","University Club","California","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","Joseph W. Sefton, Jr.","Joseph W. Sefton,  Jr.","People"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","San Diego Society of Natural History","San Diego Society of Natural History"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","192-03-01","Sunday","Date"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","Albert M. Ingersoll","Albert M.   Ingersoll","People"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","John Burnham","John  Burnham","People"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","Albert M. Ingersoll","Ingersoll","People"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","John Burnham","Burnham","People"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","San Diego Society of Natural History","San Diego society of Natural History"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","John Burnham","Burnham","People"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","Gordon Burnham","Gordon","People"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","Sierra de San Pedro Martir","San  Pedro Martir","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","Lower California","Lower California","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 5","7","http://localhost:3000/display/display_page?page_id=4257","Chester C. Lamb","Lamb","People"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Joseph Grinnell","Grinnell","Author"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","San Diego","San Diego","California"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","1925-03-03","March 3, 1925","Date"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","San Diego Natural History Museum","Museum","California","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","San Diego Society of Natural History","San Diego Society  of Natural History"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Vulpes macrotis","Vulpes macrotis","Mammals"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Frank Stephens","Stephens","People"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","1889-04-19","April 19, 1889","Date"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","San Jacinto Plains","San Jacinto Plains","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Moreno","Moreno, Cal.","California","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Mustella vison energumenos","Mustella vison energumenos","Mammals"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Frank Stephens","F. Stephens","People"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Robbins Creek","Robbins Creek","California","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Lassen County","Lassen Co., Cal.","California","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","1894-07-03"," July 3,  1894","Date"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Vulpes macrotis","Vulpes macrotis","Mammals"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","1889-04-19","April 19,  1889","Date"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Frank Stephens","Frank Stephens","People"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Bassariscus astutus raptor","Bassariscus astutus raptor","Mammals","Scientific species names"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Frank Stephens","Frank Stephens","People"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Eel River Bridge","Eel River Bridge","California","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Mendocino County","Mendocino  Co. Cal.","California","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","1894-05-16","May 16, 1894","Date"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Procyon lotor pallidus","Procyon ps. pallida","Mammals","Scientific species names"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Frank Stephens","F. Stephens","People"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","New River","New River","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Colorado Desert, California","Colorado Desert, Cal.","California","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","1894-01-08","Jan. 8, 1894","Date"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","crown","crown","Morphology"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Procyon lotor pallidus","Procyon ps. pallida","Mammals","Scientific species names"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Frank Stephens","F. Stephens","People"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","New River","New River","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Colorado Desert, California","Colorado Desert, Cal.","California","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","1906-11-25","25 Nov 1906","Date"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Frank Stephens","Stephens","People"
"1925: Joseph Grinnell's field notes","S1 Page 6","8","http://localhost:3000/display/display_page?page_id=4258","Lassen","Lassen","California","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","Joseph Grinnell","Grinnell","Author"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","San Diego","San Diego","California"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","1925-06-17","June 17","Date"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","Griffing Bancroft","Griffing  Bancroft","People"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","Griffing Bancroft, Jr.","Griffing","People"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","Griffing Bancroft","Bancroft","People"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","Bald Eagle","Bald Eagle"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","Santa Catalina Island","Catalina","California","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","San Clemente island","San Clemente island","California","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","Golden Eagle","Golden Eagle","Birds","Common species names"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","Walter E. Bryant","Walter E. Bryant","People"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","H. F. Duprey","H. F. Duprey","People"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","Guadalupe Island","Guadalupe Island","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","A. L. Parkhurst","Parkhurst","People"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","San Jose","San Jose","California","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","White Tailed Kite","White  Tailed Kite","Birds","Common species names"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","Griffing Bancroft","Bancroft","People"
"1925: Joseph Grinnell's field notes","S1 Page 7","9","http://localhost:3000/display/display_page?page_id=4259","Dawson","Dawson","People"
"1925: Joseph Grinnell's field notes","S1 Page 8","10","http://localhost:3000/display/display_page?page_id=4260","Joseph Grinnell","Grinnell","Author"
"1925: Joseph Grinnell's field notes","S1 Page 8","10","http://localhost:3000/display/display_page?page_id=4260","San Diego","San Diego","California"
"1925: Joseph Grinnell's field notes","S1 Page 8","10","http://localhost:3000/display/display_page?page_id=4260","March 4, 1925","March 4, 1925","Date"
"1925: Joseph Grinnell's field notes","S1 Page 8","10","http://localhost:3000/display/display_page?page_id=4260","Jose Maria Gallegos","Jose  Maria Gallegos","People"
"1925: Joseph Grinnell's field notes","S1 Page 8","10","http://localhost:3000/display/display_page?page_id=4260","Mexico City","Mexico City","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 8","10","http://localhost:3000/display/display_page?page_id=4260","Laurence Huey","Huey","People"
"1925: Joseph Grinnell's field notes","S1 Page 8","10","http://localhost:3000/display/display_page?page_id=4260","California Academy of Sciences","Calif.  Acad. Sci.","California","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 8","10","http://localhost:3000/display/display_page?page_id=4260","Tijuana","Tijuana","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 8","10","http://localhost:3000/display/display_page?page_id=4260","Mexicale","Mexicale","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 8","10","http://localhost:3000/display/display_page?page_id=4260","Juarez","Juarez","Locations"
"1925: Joseph Grinnell's field notes","S1 Page 8","10","http://localhost:3000/display/display_page?page_id=4260","Jose Maria Gallegos","Gallegos","People"
"1925: Joseph Grinnell's field notes","S1 Page 8","10","http://localhost:3000/display/display_page?page_id=4260","Los Angeles","Los Angeles","California"
"1925: Joseph Grinnell's field notes","S1 Page 8","10","http://localhost:3000/display/display_page?page_id=4260","Berkeley","Berkeley","California"
"1925: Joseph Grinnell's field notes","S2 Page 0","11","http://localhost:3000/display/display_page?page_id=4261","Lassen Section","Lassen Section","California"
"1925: Joseph Grinnell's field notes","S2 Page 0","11","http://localhost:3000/display/display_page?page_id=4261","1925-06","June","Date"
"1925: Joseph Grinnell's field notes","S2 Page 0","11","http://localhost:3000/display/display_page?page_id=4261","1925-07","-","Date"
"1925: Joseph Grinnell's field notes","S2 Page 0","11","http://localhost:3000/display/display_page?page_id=4261","1925-08","Aug.","Date"
"1925: Joseph Grinnell's field notes","S2 Page 1","12","http://localhost:3000/display/display_page?page_id=4262","Lassen","Lassen","California","Locations"
"1925: Joseph Grinnell's field notes","S2 Page 1","12","http://localhost:3000/display/display_page?page_id=4262","Tehama County","Tehama Co.","California","Locations"
"1925: Joseph Grinnell's field notes","S2 Page 1","12","http://localhost:3000/display/display_page?page_id=4262","1925-06-11","June 11","Date"
"1925: Joseph Grinnell's field notes","S2 Page 1","12","http://localhost:3000/display/display_page?page_id=4262","1925-08-04","Aug. 4, 1925","Date"
"1925: Joseph Grinnell's field notes","S2 Page 1","12","http://localhost:3000/display/display_page?page_id=4262","Lassen Peak","Lassen Peak","California","Locations"
"1925: Joseph Grinnell's field notes","S2 Page 1","12","http://localhost:3000/display/display_page?page_id=4262","Joseph Grinnell","Joseph Grinnell","Author"
"1925: Joseph Grinnell's field notes","S2 Page 1","12","http://localhost:3000/display/display_page?page_id=4262","Joseph Dixon","Joseph Dixon","People"
"1925: Joseph Grinnell's field notes","S2 Page 1","12","http://localhost:3000/display/display_page?page_id=4262","Jean M. Linsdale","Jean M. Linsdale","People"
"1925: Joseph Grinnell's field notes","S2 Page 1","12","http://localhost:3000/display/display_page?page_id=4262","University of California Press","Univ. Calif. Press","Locations"
"1925: Joseph Grinnell's field notes","S2 Page 1","12","http://localhost:3000/display/display_page?page_id=4262","Berkeley","Berkeley","California"
"1925: Joseph Grinnell's field notes","S2 Page 1","12","http://localhost:3000/display/display_page?page_id=4262","1924","1924","Date"
"1925: Joseph Grinnell's field notes","S2 Page 2","13","http://localhost:3000/display/display_page?page_id=4263","Grinnell","Grinnell","Author"
"1925: Joseph Grinnell's field notes","S2 Page 2","13","http://localhost:3000/display/display_page?page_id=4263","Lassen Section","Lassen Section","California"
"1925: Joseph Grinnell's field notes","S2 Page 2","13","http://localhost:3000/display/display_page?page_id=4263","June 11, 1925","June 11, 1925","Date"
"1925: Joseph Grinnell's field notes","S2 Page 2","13","http://localhost:3000/display/display_page?page_id=4263","Berkeley","Berkeley","California"
"1925: Joseph Grinnell's field notes","S2 Page 2","13","http://localhost:3000/display/display_page?page_id=4263","Hilda Grinnell","Hilda","People"
"1925: Joseph Grinnell's field notes","S2 Page 2","13","http://localhost:3000/display/display_page?page_id=4263","Molly","Molly","People"
"1925: Joseph Grinnell's field notes","S2 Page 2","13","http://localhost:3000/display/display_page?page_id=4263","Dick","Dick","People"
"1925: Joseph Grinnell's field notes","S2 Page 2","13","http://localhost:3000/display/display_page?page_id=4263","Red Bluff","Red Bluff","Birds","Common species names"
"1925: Joseph Grinnell's field notes","S2 Page 2","13","http://localhost:3000/display/display_page?page_id=4263","Gerber","Gerber","People"
"1925: Joseph Grinnell's field notes","S2 Page 2","13","http://localhost:3000/display/display_page?page_id=4263","Tehama County","Tehama Co.","California","Locations"
